"","MSZoning","LotArea","Street","LotShape","Condition1","Condition2","OverallQual","OverallCond","RoofMatl","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","HeatingQC","stFlrS1","stFlrS2","GarageCars","GarageQual","GarageCond","WoodDeckSF","ScreenPorch","PoolArea","Fence","SaleCondition","SalePrice"
"657","RL",9200,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",892,0,244,"TA",1136,0,1,"TA","TA",426,0,0,"None","Normal",11.8493977015914
"658","RL",2289,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",311,0,544,"TA",855,586,2,"TA","TA",28,0,0,"None","Normal",11.9083402372249
"659","RM",9600,"Pave","Reg","Norm","Norm",4,2,"CompShg","None",0,"TA","TA","Others",0,0,1095,"Fa",1095,679,3,"Fa","Fa",0,0,0,"None","Normal",11.3736633976367
"660","RL",9022,"Pave","Reg","Norm","Norm",5,8,"CompShg","None",0,"Gd","TA","Others",0,0,768,"Ex",792,0,1,"Fa","Fa",316,0,0,"None","Normal",11.6036798282387
"661","RL",11844,"Pave","IR1","Norm","Norm",8,5,"CompShg","Stone",464,"Gd","TA","PConc",0,0,2046,"Ex",2046,0,3,"TA","TA",322,0,0,"None","Partial",12.8279923168018
"662","RL",9945,"Pave","IR1","Norm","Norm",5,5,"CompShg","BrkFace",57,"TA","TA","Others",827,0,161,"TA",988,0,2,"TA","TA",0,0,0,"None","Normal",11.7636841833174
"663","RL",8012,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",543,119,261,"TA",923,0,1,"TA","TA",80,0,0,"None","Normal",11.870599909242
"664","RH",4500,"Pave","IR2","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",182,0,611,"Ex",848,672,1,"TA","TA",0,0,0,"None","Abnorml",11.9793853224676
"665","RL",2887,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",1003,0,288,"Ex",1291,0,2,"TA","TA",307,0,0,"None","Normal",12.0610468734799
"666","RL",11248,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",215,"Gd","TA","PConc",1059,0,567,"Ex",1668,0,3,"TA","TA",257,0,0,"None","Normal",12.5602444592508
"667","RL",16770,"Pave","IR2","Norm","Norm",7,5,"CompShg","BrkFace",30,"Gd","TA","PConc",0,0,1195,"Gd",1195,644,2,"TA","TA",0,0,0,"None","Normal",12.3059179804999
"668","RL",5062,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","Others",828,182,180,"Gd",1190,900,2,"TA","TA",219,0,0,"None","Normal",12.2428866186529
"669","FV",10207,"Pave","Reg","Norm","Norm",7,6,"CompShg","None",0,"Gd","TA","PConc",0,0,874,"Ex",874,887,2,"TA","TA",144,0,0,"None","Partial",12.336552511981
"670","FV",5105,"Pave","IR2","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",239,0,312,"Ex",551,551,2,"TA","TA",0,0,0,"None","Normal",11.9103584013811
"671","RL",8089,"Pave","Reg","Norm","Norm",8,6,"CompShg","BrkFace",0,"Gd","TA","PConc",945,0,474,"Ex",1419,0,2,"TA","TA",140,0,0,"None","Partial",12.8790171187726
"672","RL",7577,"Pave","IR1","Norm","Norm",6,5,"CompShg","Stone",256,"Gd","TA","PConc",20,0,1342,"Ex",1362,0,2,"TA","TA",192,0,0,"None","Normal",12.1792151913603
"673","RM",4426,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",147,"Gd","TA","PConc",697,0,151,"Ex",848,0,2,"TA","TA",149,0,0,"None","Normal",11.8565151693603
"674","RL",21535,"Pave","IR1","Norm","Norm",10,6,"Others","BrkFace",1170,"Ex","TA","PConc",1455,0,989,"Ex",2444,1872,3,"TA","TA",382,0,0,"None","Normal",13.5344730282312
"675","RL",26178,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",293,"Gd","TA","PConc",965,0,245,"Ex",1238,1281,2,"TA","TA",320,0,0,"None","Normal",12.7218858108072
"676","RL",5400,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",0,0,1073,"Ex",1073,0,1,"TA","TA",0,0,0,"None","Abnorml",11.5943211031742
"677","RM",6120,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","Fa","Others",0,0,927,"TA",1067,472,2,"TA","TA",112,0,0,"MnPrv","Normal",11.8600549960654
"678","RL",13811,"Pave","IR1","Norm","Norm",6,6,"CompShg","BrkFace",72,"TA","TA","Others",980,40,92,"Gd",1137,0,2,"TA","TA",125,0,0,"None","Normal",12.0782392740203
"679","RM",6000,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",616,0,0,"Gd",616,0,1,"TA","TA",0,0,0,"None","Normal",11.3963916487143
"680","RL",6420,"Pave","IR1","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","PConc",210,551,219,"Fa",1148,0,1,"TA","TA",0,0,0,"None","Normal",11.7239964350502
"681","RL",8450,"Pave","Reg","RR","Norm",5,8,"CompShg","None",0,"TA","Gd","Others",553,117,224,"Ex",894,0,1,"TA","TA",416,0,0,"MnPrv","Normal",11.8386256046095
"682","FV",4282,"Pave","IR2","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",16,0,1375,"Ex",1391,0,2,"TA","TA",156,0,0,"None","Normal",12.1858699382127
"683","RL",14331,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",630,"Gd","TA","PConc",1274,0,526,"Ex",1800,0,3,"TA","TA",270,0,0,"None","Normal",12.6523597481586
"684","RL",9600,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",168,"TA","TA","Others",0,0,1164,"TA",1164,0,2,"TA","TA",0,0,0,"None","Normal",11.8493977015914
"685","RL",12438,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",466,"Ex","TA","PConc",0,0,1234,"Ex",1264,1312,3,"TA","TA",324,0,0,"None","Partial",12.7991757088645
"686","RM",7630,"Pave","Reg","Feedr","Norm",5,9,"CompShg","None",0,"TA","Gd","Others",0,0,360,"Gd",1032,780,2,"TA","TA",344,0,0,"MnPrv","Normal",11.8493977015914
"687","RL",8400,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",109,"Gd","TA","PConc",712,0,761,"Ex",1484,0,2,"TA","TA",0,0,0,"None","Normal",12.2690474446916
"688","RL",115149,"Pave","IR2","Norm","Norm",7,5,"CompShg","Stone",351,"TA","TA","Others",1219,0,424,"TA",1824,0,2,"TA","TA",380,0,0,"None","Normal",12.618182296357
"689","RL",6240,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",176,"Gd","TA","PConc",863,0,461,"Ex",1324,0,2,"TA","TA",192,0,0,"None","Normal",12.4450895460007
"690","RL",9018,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,728,"Ex",728,728,2,"TA","TA",100,0,0,"None","Partial",12.0981533033107
"691","RL",7162,"Pave","IR1","Norm","Norm",5,7,"CompShg","BrkCmn",41,"TA","TA","PConc",0,0,876,"TA",904,0,1,"TA","TA",0,0,0,"MnPrv","Abnorml",11.6073261403917
"692","RL",4130,"Pave","IR1","Norm","Norm",3,6,"CompShg","None",0,"Gd","TA","Others",0,0,270,"Gd",729,0,0,"None","None",0,0,0,"None","Normal",10.8589989975636
"693","C (all)",8712,"Pave","Reg","Norm","Norm",4,7,"CompShg","None",0,"TA","TA","Others",0,0,859,"Gd",859,319,1,"TA","TA",68,0,0,"None","Abnorml",11.5403071417114
"694","RL",4671,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",767,0,461,"Gd",1228,0,2,"TA","TA",168,0,0,"None","Normal",12.1495022940418
"695","RL",9873,"Pave","Reg","RR","Norm",4,5,"CompShg","BrkFace",160,"TA","TA","Others",789,0,171,"TA",960,0,2,"TA","TA",0,0,0,"None","Normal",11.7675676833438
"696","RL",13517,"Pave","IR1","RR","Norm",6,8,"CompShg","BrkFace",289,"Gd","TA","Others",533,0,192,"Ex",725,754,2,"TA","TA",0,0,0,"None","Normal",11.7791285057449
"697","RL",10140,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",174,"TA","TA","Others",0,0,1064,"TA",1350,0,2,"TA","TA",0,0,0,"MnPrv","Normal",12.0137007528827
"698","RM",10800,"Pave","Reg","Norm","Norm",7,8,"CompShg","None",0,"TA","Gd","Others",0,0,718,"Ex",1576,978,2,"TA","TA",0,0,0,"None","Normal",11.979799201207
"699","RL",10000,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",1084,0,92,"Gd",1178,0,2,"TA","TA",224,0,0,"MnPrv","Normal",11.9640010843304
"700","RL",10542,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",651,"Gd","TA","PConc",1173,0,138,"Ex",1325,1093,3,"TA","TA",250,0,0,"None","Normal",12.7396377562657
"701","RL",9920,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",523,0,448,"TA",971,0,1,"TA","TA",0,0,0,"None","Normal",11.7636841833174
"702","RL",6563,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",1148,0,594,"TA",1742,0,2,"TA","TA",114,0,0,"None","Normal",12.5245263766487
"703","RM",4426,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",169,"Gd","TA","PConc",662,0,186,"Ex",848,0,2,"TA","TA",160,0,0,"None","Normal",11.870599909242
"704","RL",8120,"Pave","Reg","Norm","Norm",4,7,"CompShg","None",0,"TA","Gd","Others",191,0,673,"Ex",864,0,2,"TA","TA",0,0,0,"None","Normal",11.7320609948869
"705","RL",8172,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","PConc",0,0,941,"Ex",997,473,1,"TA","TA",0,156,0,"None","Normal",11.8130300574206
"706","RL",13286,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",340,"Ex","TA","PConc",1234,0,464,"Ex",1698,0,3,"TA","TA",327,0,0,"None","Normal",12.6760762747759
"707","RL",6960,"Pave","Reg","Norm","Norm",4,6,"CompShg","None",0,"TA","TA","Others",375,239,250,"TA",864,0,2,"TA","TA",96,0,0,"None","Normal",11.6994050319128
"708","RL",21695,"Pave","IR1","Norm","Norm",6,9,"CompShg","BrkFace",260,"Gd","Gd","Others",808,0,72,"Ex",1680,0,2,"TA","TA",292,0,0,"None","Normal",12.3104326608544
"709","RL",7314,"Pave","Reg","Norm","Norm",7,5,"CompShg","Stone",82,"Gd","TA","PConc",724,0,508,"Ex",1232,0,2,"TA","TA",132,0,0,"None","Normal",12.1781874420406
"710","RL",11475,"Pave","Reg","Norm","Norm",5,5,"CompShg","BrkFace",95,"TA","TA","Others",0,0,1584,"TA",1776,0,3,"TA","TA",0,0,0,"None","Abnorml",11.6082356447746
"711","RM",6240,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","Others",152,0,628,"TA",848,0,2,"TA","TA",0,0,0,"None","Normal",11.5424842672118
"712","RL",5389,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",1180,0,415,"Ex",1616,0,2,"TA","TA",237,0,0,"None","Normal",12.3737034869141
"713","RL",9590,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",442,"Gd","TA","PConc",786,0,82,"Ex",1146,0,2,"TA","TA",160,0,0,"None","Normal",12.1415341243926
"714","RL",11404,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",202,"Gd","TA","PConc",252,0,901,"Ex",1153,878,2,"TA","TA",192,0,0,"None","Normal",12.3126823805884
"715","RL",10000,"Pave","Reg","Feedr","Norm",5,6,"CompShg","None",0,"TA","TA","Others",594,0,270,"Ex",1144,0,1,"TA","TA",165,0,0,"GdWo","Normal",11.7860013850326
"716","RL",8978,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",0,0,948,"TA",948,0,1,"TA","TA",147,0,0,"None","Family",11.5898865061064
"717","RM",10800,"Pave","Reg","Norm","Norm",7,7,"CompShg","None",0,"TA","TA","Others",390,0,490,"Fa",880,888,2,"TA","TA",0,0,0,"None","Normal",12.0015054797889
"718","RL",10463,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",0,0,893,"Ex",901,900,3,"TA","TA",0,0,0,"None","Normal",12.3879774488278
"719","RL",10800,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",1200,0,0,"TA",1200,0,0,"None","None",120,0,0,"None","Alloca",12.0951410848229
"720","RL",9313,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,864,"Ex",864,864,2,"TA","TA",187,0,0,"None","Normal",12.1547793511426
"721","RM",9600,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","Gd","Others",0,0,264,"Ex",768,664,2,"TA","Gd",270,0,0,"GdPrv","Abnorml",11.7905572015685
"722","RL",6768,"Pave","IR1","Feedr","Norm",6,8,"CompShg","None",0,"TA","Gd","Others",832,0,80,"Gd",912,0,1,"TA","TA",168,0,0,"GdPrv","Normal",11.8635823365834
"723","RL",8450,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",108,"TA","TA","PConc",0,0,1349,"Ex",1349,0,2,"TA","TA",120,0,0,"GdPrv","Normal",12.0951410848229
"724","RL",12886,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",444,0,76,"Ex",1464,0,2,"TA","TA",302,100,0,"None","Normal",12.0725412529057
"725","RL",5395,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",733,0,604,"Gd",1337,0,2,"TA","TA",96,0,0,"None","Normal",12.1007121298723
"726","RL",8963,"Pave","IR1","Norm","Norm",8,9,"CompShg","BrkFace",289,"Ex","Gd","Others",575,80,487,"Ex",1175,1540,2,"TA","TA",0,0,0,"None","Normal",12.6108708646506
"727","RL",8795,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",300,0,652,"Ex",980,1276,2,"TA","TA",224,0,0,"None","Normal",12.3715870840077
"728","RM",11700,"Pave","IR1","Norm","Norm",7,7,"CompShg","None",0,"Gd","TA","Others",0,0,1240,"TA",1320,1320,4,"TA","TA",181,0,0,"None","Normal",12.4911726372789
"729","RL",10593,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",338,"Gd","TA","PConc",919,0,801,"Ex",1720,0,2,"TA","TA",240,0,0,"None","Normal",12.4699741893166
"730","RM",8800,"Pave","Reg","Norm","Norm",4,7,"CompShg","None",0,"TA","TA","Others",0,0,576,"Gd",792,348,0,"None","None",0,0,0,"None","Normal",11.4772982873271
"731","RL",7750,"Pave","Reg","RR","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,660,"Ex",660,660,2,"TA","TA",0,0,0,"None","Normal",11.9953516142145
"732","RL",9236,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","Gd","PConc",1200,0,279,"Ex",1494,0,2,"TA","TA",168,0,0,"None","Normal",12.2876526325226
"733","RL",10240,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",178,"Gd","TA","PConc",0,0,1030,"Gd",1038,1060,3,"TA","TA",192,0,0,"None","Normal",12.5263429075751
"734","RL",7930,"Pave","Reg","Norm","Norm",6,8,"CompShg","None",0,"TA","TA","Others",439,472,115,"Gd",1026,0,2,"TA","TA",171,0,0,"None","Normal",11.9576112862317
"735","FV",3230,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",894,"TA","TA","PConc",381,0,348,"Gd",742,729,2,"TA","TA",0,0,0,"None","Normal",12.0581525154536
"736","RL",10769,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","TA","PConc",20,0,846,"Ex",866,902,2,"TA","TA",144,0,0,"None","Normal",12.2643415536542
"737","RL",11616,"Pave","IR1","Norm","Norm",6,5,"CompShg","BrkCmn",328,"TA","TA","Others",438,0,234,"TA",672,714,2,"TA","TA",335,0,0,"GdPrv","Abnorml",11.9760303525248
"738","FV",2280,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",360,"TA","TA","PConc",549,0,195,"Gd",757,744,2,"TA","TA",0,0,0,"None","Normal",12.0973732286068
"739","RL",12257,"Pave","IR1","Norm","Norm",8,5,"CompShg","BrkFace",513,"Gd","TA","PConc",56,64,1198,"Ex",1328,1203,3,"TA","TA",222,0,0,"None","Normal",12.5776362019627
"740","RL",9100,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",612,0,252,"Ex",864,0,1,"Ex","Ex",0,0,0,"None","Normal",11.7558716435806
"741","RM",6911,"Pave","Reg","Feedr","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",405,0,740,"TA",1301,0,2,"TA","TA",0,0,0,"None","Normal",11.5129254649702
"742","FV",8640,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"TA","TA","PConc",24,0,732,"Ex",764,783,2,"TA","TA",169,0,0,"None","Normal",12.2793231072698
"743","RL",9430,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",673,"Gd","TA","PConc",1163,0,89,"Ex",1268,1097,3,"TA","TA",0,180,0,"None","Normal",12.7278382093345
"744","RL",9549,"Pave","IR1","Norm","Norm",8,5,"CompShg","None",0,"Gd","Gd","PConc",437,1057,0,"Ex",1494,0,2,"TA","TA",0,216,0,"None","Normal",12.5061772379805
"745","RL",14587,"Pave","IR1","Norm","Norm",9,5,"CompShg","Stone",284,"Gd","TA","PConc",0,0,1498,"Ex",1506,0,2,"TA","TA",0,0,0,"None","Partial",12.4842042571701
"746","RL",10421,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",42,"TA","TA","Others",394,0,586,"TA",980,734,2,"TA","TA",228,0,0,"MnPrv","Normal",12.1884177102915
"747","RL",12508,"Pave","IR1","Norm","Norm",6,7,"CompShg","None",0,"TA","TA","Others",660,0,323,"Ex",983,767,1,"TA","TA",245,0,0,"None","Normal",11.982929094216
"748","RL",9100,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",24,0,1836,"Ex",1836,0,2,"TA","TA",120,0,0,"None","Normal",12.2869011981928
"749","RL",53504,"Pave","IR2","Norm","Norm",8,5,"CompShg","BrkFace",603,"Ex","TA","PConc",1416,0,234,"Ex",1690,1589,3,"TA","TA",503,210,0,"None","Normal",13.1956138391439
"750","RL",7252,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",685,0,173,"TA",858,0,2,"TA","TA",120,0,0,"None","Normal",11.8122890421958
"751","RL",8877,"Pave","Reg","Norm","Norm",4,5,"CompShg","None",0,"TA","TA","Others",836,0,0,"TA",1220,0,2,"TA","TA",0,0,0,"None","Normal",11.5327280922664
"752","RL",7819,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","Others",422,127,480,"TA",1117,0,2,"TA","TA",144,0,0,"MnPrv","Abnorml",11.580584113444
"753","RL",10150,"Pave","Reg","Feedr","Norm",5,5,"CompShg","None",1,"TA","TA","Others",456,0,456,"Ex",912,0,1,"TA","TA",0,0,0,"None","Normal",11.6483301019764
"754","RL",14226,"Pave","Reg","Norm","Norm",8,5,"CompShg","BrkFace",375,"Gd","TA","PConc",0,0,1935,"Gd",1973,0,3,"TA","TA",315,0,0,"None","Partial",12.8866410438833
"755","RM",4500,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",320,"TA","TA","PConc",866,0,338,"Ex",1204,0,2,"TA","TA",0,0,0,"None","Normal",11.9953516142145
"756","RL",11210,"Pave","IR1","Norm","Norm",7,5,"CompShg","BrkFace",240,"Gd","TA","PConc",20,0,1594,"Ex",1614,0,3,"TA","TA",144,0,0,"None","Partial",12.3081778684673
"757","RL",13350,"Pave","IR1","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",762,0,102,"TA",894,0,2,"TA","TA",241,0,0,"MnPrv","Normal",11.8670972786908
"758","RL",10530,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",90,"TA","TA","Others",975,0,0,"TA",1004,0,2,"TA","TA",0,0,0,"None","Normal",11.8130300574206
"759","RL",7875,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",38,"TA","TA","PConc",0,0,1237,"Gd",1253,0,2,"TA","TA",220,0,0,"None","Normal",12.0782392740203
"760","RL",7153,"Pave","Reg","Norm","Norm",6,5,"CompShg","None",0,"Gd","Gd","PConc",387,0,374,"Ex",810,793,2,"TA","TA",0,0,0,"None","Normal",12.0776709307256
"761","RL",16285,"Pave","IR2","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,1413,"Ex",1430,0,2,"TA","TA",0,0,0,"None","Normal",12.1393985122622
"762","RL",9101,"Pave","IR1","Norm","Norm",5,6,"CompShg","BrkFace",104,"TA","Gd","PConc",1097,0,0,"Ex",1110,0,2,"TA","TA",303,0,0,"None","Normal",12.0167264737993
"763","RM",6300,"Pave","Reg","Norm","Norm",6,6,"CompShg","None",0,"TA","TA","Others",0,0,742,"Ex",742,742,0,"None","None",0,0,0,"None","Normal",11.7597855429018
"764","RL",9790,"Pave","Reg","Feedr","Norm",6,5,"CompShg","None",0,"TA","TA","Others",251,630,491,"TA",1342,0,2,"TA","TA",0,197,0,"None","Normal",11.9922604216448
"765","RM",10800,"Pave","Reg","Artery","Norm",5,6,"CompShg","None",0,"TA","Gd","PConc",686,0,0,"TA",966,686,1,"TA","TA",0,0,0,"None","Normal",11.8422292121128
"766","RL",10142,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",656,0,300,"Ex",956,1128,2,"TA","TA",0,0,0,"None","Normal",12.3587937325478
"767","RM",6000,"Pave","Reg","Norm","Norm",4,7,"CompShg","None",0,"TA","TA","Others",0,0,901,"Ex",901,0,1,"Fa","TA",0,0,0,"None","Normal",11.5889601512462
"768","RL",12205,"Pave","IR1","Norm","Norm",6,8,"CompShg","BrkFace",157,"TA","TA","Others",568,0,264,"Gd",976,1111,2,"TA","TA",133,0,0,"None","Normal",12.1415341243926
"769","RL",3182,"Pave","Reg","Norm","Norm",7,5,"CompShg","BrkFace",11,"Gd","TA","PConc",16,0,1129,"Ex",1145,0,2,"TA","TA",100,0,0,"None","Normal",11.9841783136164
"770","RL",11333,"Pave","IR1","Norm","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",539,0,490,"TA",1062,0,2,"TA","TA",120,0,0,"None","Normal",11.8968263951626
"771","RL",9920,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",862,0,255,"Ex",1127,886,2,"TA","TA",180,0,0,"None","Normal",12.5053991575767
"772","RL",9158,"Pave","Reg","Norm","Norm",8,5,"CompShg","Stone",140,"Gd","TA","PConc",0,0,1496,"Ex",1496,0,2,"TA","TA",168,0,0,"None","Partial",12.3238556811866
"773","RL",10832,"Pave","IR1","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",0,0,712,"Ex",1086,809,2,"TA","TA",143,0,0,"None","Normal",12.1781874420406
"774","RL",8400,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",130,"TA","TA","Others",0,0,650,"TA",888,676,2,"TA","TA",0,204,0,"MnPrv","Normal",12.0494188354848
"775","RL",8197,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",148,"TA","TA","Others",0,0,660,"Ex",1285,0,2,"TA","TA",138,0,0,"MnPrv","Normal",11.8740903141818
"776","RL",7677,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",570,0,203,"Gd",773,0,1,"TA","TA",0,0,0,"None","Abnorml",11.6082356447746
"777","RL",13518,"Pave","Reg","Norm","Norm",9,5,"CompShg","Stone",860,"Ex","TA","PConc",0,0,1926,"Ex",1966,1174,3,"TA","TA",144,0,0,"None","Partial",13.0919041699196
"778","RL",7200,"Pave","Reg","Feedr","Norm",5,7,"CompShg","BrkFace",252,"TA","TA","Others",569,0,162,"Ex",981,787,1,"TA","TA",0,0,0,"MnPrv","Normal",12.0725412529057
"779","RL",12798,"Pave","IR1","Feedr","Norm",6,5,"CompShg","None",0,"TA","TA","PConc",462,0,154,"Gd",616,1072,2,"TA","TA",403,0,0,"None","Normal",12.2060726455302
"780","RM",4800,"Pave","Reg","Norm","Norm",4,7,"CompShg","None",0,"TA","TA","Others",197,0,999,"Ex",1196,0,2,"TA","TA",0,0,0,"None","Normal",11.6073261403917
"781","RL",8199,"Pave","Reg","Norm","Norm",7,5,"CompShg","None",0,"Gd","TA","PConc",648,0,80,"Ex",728,728,2,"TA","TA",36,0,0,"None","Normal",12.1495022940418
"782","RL",13891,"Pave","Reg","Norm","Norm",9,5,"CompShg","Stone",424,"Ex","TA","PConc",0,0,1734,"Ex",1734,1088,3,"TA","TA",52,192,0,"None","Partial",13.2758275359155
"783","RL",9000,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","Others",812,0,124,"TA",1128,0,1,"TA","TA",0,0,0,"GdWo","Family",11.6784399034478
"784","RL",12274,"Pave","IR1","Norm","Norm",7,5,"CompShg","Stone",256,"Gd","TA","PConc",0,0,1417,"Ex",1428,0,2,"TA","TA",0,0,0,"None","Partial",12.3356964133237
"785","RL",9750,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",400,480,100,"Gd",980,0,1,"TA","TA",68,0,0,"None","Normal",11.8167269193019
"786","RL",21384,"Pave","Reg","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",1309,0,15,"Ex",1072,504,2,"TA","TA",0,0,0,"None","Normal",12.3171666930358
"787","RL",13400,"Pave","Reg","Norm","Norm",5,5,"CompShg","BrkFace",1047,"TA","TA","Others",516,128,380,"TA",1086,0,2,"TA","TA",0,0,0,"GdWo","Normal",11.9826165453777
"788","RM",8100,"Pave","Reg","Norm","Norm",5,5,"CompShg","None",0,"TA","TA","PConc",0,0,849,"TA",1075,1063,2,"Fa","Po",40,0,0,"MnPrv","Normal",11.5711943730942
"789","RL",10140,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",99,"TA","TA","Others",663,377,0,"Fa",1309,0,2,"TA","TA",265,0,648,"GdPrv","Normal",12.106252310248
"790","RM",4438,"Pave","Reg","Norm","Norm",6,5,"CompShg","BrkFace",169,"Gd","TA","PConc",662,0,186,"Ex",848,0,2,"TA","TA",140,0,0,"None","Normal",11.8810347865346
"791","C (all)",8712,"Grvl","Reg","Norm","Norm",5,5,"CompShg","None",0,"Fa","TA","Others",0,0,540,"TA",1044,0,2,"TA","TA",0,0,0,"None","Alloca",10.9329819619041
"792","RL",9750,"Pave","Reg","Norm","Norm",6,6,"CompShg","BrkFace",243,"TA","TA","Others",608,0,834,"Gd",1442,0,1,"TA","TA",0,0,0,"None","Normal",11.9697172002437
"793","RL",8248,"Pave","Reg","Norm","Norm",5,7,"CompShg","None",0,"TA","TA","Others",0,0,686,"Gd",686,564,1,"TA","TA",207,0,0,"None","Normal",11.6613454700885
"794","RL",12137,"Pave","IR2","Norm","Norm",7,5,"CompShg","BrkFace",442,"TA","TA","PConc",0,0,1649,"Ex",1661,0,2,"TA","TA",0,0,0,"None","Normal",12.3234111379474
"795","RL",11425,"Pave","IR1","Norm","Norm",5,6,"CompShg","None",0,"TA","TA","Others",486,0,522,"Gd",1008,0,1,"TA","TA",0,0,0,"None","Normal",11.8277362048103
